Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1634634000.0 145.0 80 129 185 0 NA NA 211 246 378 0 NA NA 2057 346 821 283 NA NA 3097 1312 2648 1026 NA NA
1634634000.0 149.0 70 195 431 0 NA NA 189 361 978 0 NA NA 788 1444 1812 611 NA NA 1224 1343 3438 809 NA NA
1634634000.0 158.1 NA 226 450 0 NA NA NA 473 920 0 NA NA NA 1155 1985 633 NA NA NA 2294 3723 770 NA NA
1634634000.0 158.2 NA 227 442 0 NA NA NA 503 919 0 NA NA NA 1148 1947 653 NA NA NA 1921 2456 1423 NA NA
1634634000.0 159.1 73 159 403 0 NA NA 182 305 811 0 NA NA 773 554 1621 603 NA NA 1681 1014 3808 793 NA NA
1634634000.0 159.2 77 159 406 0 NA NA 187 302 788 0 NA NA 851 584 1604 623 NA NA 1105 1075 2551 1748 NA NA
1634634000.0 159.4 75 154 398 0 NA NA 187 305 797 0 NA NA 839 574 1632 601 NA NA 1018 1342 2789 777 NA NA
1634634000.0 17.0 NA 120 269 0 NA NA NA 240 673 0 NA NA NA 1375 2123 450 NA NA NA 1307 3564 906 NA NA
1634634000.0 2.0 91 125 198 NA NA NA 247 240 671 NA NA NA 2809 426 1331 NA NA NA 2264 774 1747 NA NA NA
1634634000.0 2017.11 965 0 132 NA NA NA 1409 0 318 NA NA NA 1817 399 678 NA NA NA 3570 600 935 NA NA NA
1634634000.0 2017.2 911 0 124 NA NA NA 1341 0 321 NA NA NA 1349 364 576 NA NA NA 2906 618 1100 NA NA NA
1634634000.0 2018.11 913 0 127 NA NA NA 1414 0 327 NA NA NA 1838 393 683 NA NA NA 3541 660 770 NA NA NA
1634634000.0 2018.5 910 0 131 NA NA NA 1352 0 326 NA NA NA 1444 384 598 NA NA NA 2707 753 896 NA NA NA
1634634000.0 202.0 NA 174 338 0 NA NA NA 327 811 0 NA NA NA 712 2224 479 NA NA NA 1136 3767 1356 NA NA
1634634000.0 23234.0 NA 326 424 0 NA NA NA 580 794 0 NA NA NA 1896 2894 565 NA NA NA 2278 4087 685 NA NA
1634634000.0 23234.21 NA 303 249 159 NA NA NA 559 645 372 NA NA NA 1620 1487 1063 NA NA NA 2339 1825 983 NA NA
1634634000.0 23434.9921 NA 729 799 587 194 NA NA 1223 1305 1085 429 NA NA 7698 5312 10609 1563 NA NA 7585 2890 4259 1290 NA
1634634000.0 23461.97 914 NA NA NA NA NA 1459 NA NA NA NA NA 9282 NA NA NA NA NA 5800 NA NA NA NA NA
1634634000.0 24.0 NA 142 292 0 NA NA NA 286 711 0 NA NA NA 1999 3721 511 NA NA NA 1688 4021 803 NA NA
1634634000.0 25.0 NA 137 302 0 70 NA NA 287 745 0 178 NA NA 2105 4238 520 342 NA NA 1298 3632 1130 612 NA
1634634000.0 250400.17 988 0 137 NA NA NA 1425 0 333 NA NA NA 1788 366 665 NA NA NA 3458 594 1238 NA NA NA
1634634000.0 250402.17 994 0 134 NA NA NA 1446 0 341 NA NA NA 1958 392 659 NA NA NA 2536 720 1455 NA NA NA
1634634000.0 250405.18 944 0 134 NA NA NA 1469 0 329 NA NA NA 1773 370 633 NA NA NA 2420 603 781 NA NA NA
1634634000.0 250407.18 907 0 123 NA NA NA 1393 0 332 NA NA NA 1622 357 606 NA NA NA 3269 824 837 NA NA NA
1634634000.0 250408.17 995 0 140 NA NA NA 1396 0 331 NA NA NA 1859 384 656 NA NA NA 2533 666 837 NA NA NA
1634634000.0 25200.0 NA 338 560 0 179 NA NA 650 1051 0 349 NA NA 3145 3293 468 823 NA NA 2370 4639 1180 1040 NA
1634634000.0 25202.0 NA 337 542 0 176 NA NA 588 961 0 350 NA NA 3186 3404 479 859 NA NA 2632 4339 937 1043 NA
1634634000.0 25202.15 NA 343 548 0 198 NA NA 613 1003 0 441 NA NA 3188 3487 483 931 NA NA 1998 4424 930 1730 NA
1634634000.0 25203.0 NA 336 558 0 175 NA NA 578 981 0 345 NA NA 3220 3383 472 866 NA NA 2536 3890 961 1935 NA
1634634000.0 25205.0 NA 325 562 0 172 NA NA 602 1004 0 346 NA NA 3170 3108 461 853 NA NA 2595 5098 757 1212 NA
1634634000.0 25206.0 NA 347 571 0 175 NA NA 599 994 0 348 NA NA 3137 3305 495 822 NA NA 2601 4806 1495 2220 NA
1634634000.0 25209.0 NA 342 558 0 175 NA NA 610 996 0 344 NA NA 3239 3616 472 850 NA NA 2416 4852 993 1806 NA
1634634000.0 25400.0 631 0 130 NA NA NA 1034 0 324 NA NA NA 3330 300 632 NA NA NA 3282 535 1958 NA NA NA
1634634000.0 25400.17 1109 0 144 NA NA NA 1522 0 338 NA NA NA 5677 396 636 NA NA NA 3508 747 874 NA NA NA
1634634000.0 25402.17 1123 0 134 NA NA NA 1576 0 333 NA NA NA 6392 408 674 NA NA NA 4430 1247 1921 NA NA NA
1634634000.0 25403.17 1099 0 142 NA NA NA 1483 0 324 NA NA NA 5900 400 633 NA NA NA 3190 709 869 NA NA NA
1634634000.0 25405.18 1056 0 134 NA NA NA 1464 0 338 NA NA NA 5376 385 625 NA NA NA 5012 1005 879 NA NA NA
1634634000.0 25406.18 1065 0 127 NA NA NA 1532 0 326 NA NA NA 3459 385 586 NA NA NA 3577 817 694 NA NA NA
1634634000.0 25407.17 1072 0 124 NA NA NA 1487 0 330 NA NA NA 5069 384 612 NA NA NA 3528 1668 948 NA NA NA
1634634000.0 25408.0 640 0 139 NA NA NA 1120 0 333 NA NA NA 4123 309 696 NA NA NA 3216 905 895 NA NA NA
1634634000.0 25408.17 1124 0 143 NA NA NA 1525 0 340 NA NA NA 6930 401 706 NA NA NA 4091 643 887 NA NA NA
1634634000.0 25409.0 642 0 135 NA NA NA 1067 0 331 NA NA NA 3510 307 634 NA NA NA 3593 1048 928 NA NA NA
1634634000.0 25409.17 1124 0 137 NA NA NA 1539 0 348 NA NA NA 6905 396 661 NA NA NA 3700 616 886 NA NA NA
