Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1634245200.0 1319.0 NA 156 309 NA NA NA NA 559 644 NA NA NA NA 1441 1450 NA NA NA NA 637 1295 NA NA NA
1634245200.0 132.0 80 122 271 NA NA NA 254 466 569 NA NA NA 41662 550 1568 NA NA NA 46279 1355 1624 NA NA NA
1634245200.0 1320.0 NA 160 309 0 148 NA NA 503 648 0 314 NA NA 1406 1391 385 672 NA NA 2193 1551 444 729 NA
1634245200.0 1321.0 NA 157 310 0 174 NA NA 469 636 0 346 NA NA 1337 1400 398 676 NA NA 2066 1298 717 712 NA
1634245200.0 1322.0 NA 150 314 0 166 NA NA 464 647 0 344 NA NA 1356 1430 387 676 NA NA 2601 1375 770 760 NA
1634245200.0 1323.0 NA 160 302 0 NA NA NA 501 642 0 NA NA NA 1278 1362 373 NA NA NA 923 2435 524 NA NA
1634245200.0 1324.0 NA 174 319 NA NA NA NA 475 646 NA NA NA NA 1366 1407 NA NA NA NA 754 1481 NA NA NA
1634245200.0 1325.0 NA 165 325 NA NA NA NA 575 633 NA NA NA NA 1546 1654 NA NA NA NA 1369 1391 NA NA NA
1634245200.0 1325.1 NA 164 175 0 NA NA NA 548 349 0 NA NA NA 1432 680 364 NA NA NA 2470 1783 845 NA NA
1634245200.0 1325.2 NA 175 320 NA NA NA NA 471 649 NA NA NA NA 1347 1585 NA NA NA NA 764 1921 NA NA NA
1634245200.0 1325.3 NA 163 172 0 NA NA NA 562 356 0 NA NA NA 1330 648 333 NA NA NA 7782 1773 642 NA NA
