Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1634590800.0 136.762 NA 100 448 0 NA NA NA 1513 1517 0 NA NA NA 1731 56072 760 NA NA NA 886 16366 802 NA NA
1634590800.0 136.763 NA 111 404 0 NA NA NA 1513 1428 0 NA NA NA 1785 43380 754 NA NA NA 877 13441 813 NA NA
1634590800.0 136.7721 NA 187 0 NA NA NA NA 1591 0 NA NA NA NA 3244 378 NA NA NA NA 2068 423 NA NA NA
1634590800.0 136.77211 NA 193 0 NA NA NA NA 1589 0 NA NA NA NA 3421 360 NA NA NA NA 2235 415 NA NA NA
1634590800.0 136.7722 NA 191 0 NA NA NA NA 1663 0 NA NA NA NA 4557 352 NA NA NA NA 2489 402 NA NA NA
1634590800.0 136.7801 NA 126 0 NA NA NA NA 1166 0 NA NA NA NA 796 320 NA NA NA NA 808 360 NA NA NA
1634590800.0 136.7802 NA 76 0 NA NA NA NA 1100 0 NA NA NA NA 592 319 NA NA NA NA 685 358 NA NA NA
1634590800.0 136.7803 NA 109 0 NA NA NA NA 1167 0 NA NA NA NA 812 277 NA NA NA NA 1029 308 NA NA NA
1634590800.0 136.788 NA 136 611 0 NA NA NA 1577 1760 0 NA NA NA 1596 51449 827 NA NA NA 1026 15521 878 NA NA
1634590800.0 136.7952 NA 214 0 NA NA NA NA 1663 0 NA NA NA NA 7612 346 NA NA NA NA 3423 383 NA NA NA
1634590800.0 136.822 NA 133 534 0 NA NA NA 1577 1761 0 NA NA NA 1467 40031 750 NA NA NA 856 12316 793 NA NA
1634590800.0 136.828 NA 138 546 0 NA NA NA 1577 1684 0 NA NA NA 1817 51548 794 NA NA NA 1095 15528 842 NA NA
1634590800.0 136.831 NA 138 584 0 NA NA NA 1577 1684 0 NA NA NA 1625 56909 879 NA NA NA 1026 16896 945 NA NA
1634590800.0 136.8311 NA 187 0 NA NA NA NA 1590 0 NA NA NA NA 3513 327 NA NA NA NA 2178 370 NA NA NA
1634590800.0 136.83111 NA 199 0 NA NA NA NA 1590 0 NA NA NA NA 3449 384 NA NA NA NA 2236 425 NA NA NA
1634590800.0 136.833 NA 137 549 0 NA NA NA 1577 1684 0 NA NA NA 1750 53903 899 NA NA NA 1070 15946 962 NA NA
1634590800.0 136.842 NA 137 580 0 NA NA NA 1513 1684 0 NA NA NA 1689 53776 860 NA NA NA 1097 16066 920 NA NA
1634590800.0 136.8501 NA 137 513 0 NA NA NA 1513 1684 0 NA NA NA 1286 45813 936 NA NA NA 917 13924 983 NA NA
1634590800.0 136.8521 NA 219 0 NA NA NA NA 1662 0 NA NA NA NA 7262 360 NA NA NA NA 3258 407 NA NA NA
1634590800.0 136.8522 NA 217 0 NA NA NA NA 1663 0 NA NA NA NA 7443 372 NA NA NA NA 3229 415 NA NA NA
1634590800.0 136.8523 NA 194 0 NA NA NA NA 1658 0 NA NA NA NA 3298 332 NA NA NA NA 1921 366 NA NA NA
1634590800.0 136.861 NA 137 525 0 NA NA NA 1577 1684 0 NA NA NA 1447 43890 881 NA NA NA 1011 13407 942 NA NA
1634590800.0 136.864 NA 137 612 0 NA NA NA 1577 1761 0 NA NA NA 1515 62287 867 NA NA NA 1005 18351 913 NA NA
1634590800.0 136.869 NA 134 554 0 NA NA NA 1513 1684 0 NA NA NA 1240 47904 810 NA NA NA 650 14511 849 NA NA
1634590800.0 136.876 NA 137 593 0 NA NA NA 1577 1761 0 NA NA NA 1635 53609 884 NA NA NA 1082 16007 943 NA NA
1634590800.0 136.883 NA 135 593 0 NA NA NA 1577 1761 0 NA NA NA 1613 57699 916 NA NA NA 1054 16936 985 NA NA
1634590800.0 136.8855 NA 132 97 0 NA NA NA 1577 658 0 NA NA NA 1299 1314 353 NA NA NA 767 1146 389 NA NA
1634590800.0 136.885501 NA 135 99 0 NA NA NA 1513 658 0 NA NA NA 1386 1627 384 NA NA NA 792 1273 430 NA NA
1634590800.0 136.885511 NA 131 75 0 NA NA NA 1577 590 0 NA NA NA 1407 1607 423 NA NA NA 808 1117 469 NA NA
1634590800.0 136.885521 NA 133 85 0 NA NA NA 1577 595 0 NA NA NA 955 983 258 NA NA NA 557 654 304 NA NA
1634590800.0 136.88811 NA 199 0 NA NA NA NA 1590 0 NA NA NA NA 4003 404 NA NA NA NA 2627 446 NA NA NA
1634590800.0 136.8885 NA 122 96 0 NA NA NA 1577 658 0 NA NA NA 1393 1438 399 NA NA NA 824 1214 445 NA NA
1634590800.0 136.888501 NA 137 114 0 NA NA NA 1577 658 0 NA NA NA 1006 1069 245 NA NA NA 598 823 280 NA NA
1634590800.0 136.888511 NA 128 74 0 NA NA NA 1577 590 0 NA NA NA 1285 1611 411 NA NA NA 758 1079 451 NA NA
1634590800.0 136.888521 NA 122 73 0 NA NA NA 1577 595 0 NA NA NA 1355 1615 406 NA NA NA 790 1071 445 NA NA
1634590800.0 136.889 NA 136 616 0 NA NA NA 1577 1761 0 NA NA NA 1521 52297 886 NA NA NA 995 15935 937 NA NA
1634590800.0 1361.17 0 NA NA NA NA NA 0 NA NA NA NA NA 1200 NA NA NA NA NA 1092 NA NA NA NA NA
1634590800.0 1361.18 0 NA NA NA NA NA 0 NA NA NA NA NA 1173 NA NA NA NA NA 1042 NA NA NA NA NA
1634590800.0 1362.17 0 NA NA NA NA NA 0 NA NA NA NA NA 1204 NA NA NA NA NA 1087 NA NA NA NA NA
1634590800.0 1362.18 0 NA NA NA NA NA 0 NA NA NA NA NA 1240 NA NA NA NA NA 1120 NA NA NA NA NA
1634590800.0 1363.17 0 NA NA NA NA NA 0 NA NA NA NA NA 1275 NA NA NA NA NA 1162 NA NA NA NA NA
1634590800.0 1363.18 0 NA NA NA NA NA 0 NA NA NA NA NA 1180 NA NA NA NA NA 1073 NA NA NA NA NA
1634590800.0 1370.0 34 98 173 352 0 227 1070 1107 1029 1240 0 1206 111 6829 1577 3474 981 1598 150 3001 796 2953 1032 1586
1634590800.0 1370.17 31 78 240 488 0 232 1070 1107 1093 1471 0 1207 99 6844 4328 3616 1142 1638 146 2814 1515 3012 1194 1629
1634590800.0 1370.18 31 79 224 482 0 232 1070 1107 1093 1624 0 1207 110 6249 3988 3531 1264 1443 150 2665 1401 2941 1324 1438
1634590800.0 140.51 NA 67 216 0 NA NA NA 1074 738 0 NA NA NA 1348 3776 569 NA NA NA 1040 2014 625 NA NA
1634590800.0 140.52 NA 253 218 0 NA NA NA 1250 674 0 NA NA NA 4579 3634 621 NA NA NA 2161 1918 668 NA NA
1634590800.0 140.54 NA 344 0 NA NA NA NA 1437 0 NA NA NA NA 3904 673 NA NA NA NA 2441 736 NA NA NA
1634590800.0 140.55 NA 78 64 410 0 NA NA 1093 581 1084 0 NA NA 5296 6416 34134 597 NA NA 3813 3264 9672 650 NA
1634590800.0 140.56 NA 747 0 NA NA NA NA 2565 0 NA NA NA NA 57001 925 NA NA NA NA 28229 986 NA NA NA
1634590800.0 140.5611 NA 190 0 NA NA NA NA 1588 0 NA NA NA NA 4820 396 NA NA NA NA 2645 440 NA NA NA
1634590800.0 158.0 82 244 460 72 0 NA 1109 1122 1470 587 0 NA 3885 1062 4008 681 1245 NA 3840 958 3397 787 1299 NA
1634590800.0 158.01 NA 159 0 NA NA NA NA 1588 0 NA NA NA NA 3702 415 NA NA NA NA 2437 464 NA NA NA
1634590800.0 159.0 85 165 422 72 0 NA 1109 966 1316 587 0 NA 4300 950 3226 600 1137 NA 4264 815 2832 689 1198 NA
1634590800.0 2017.2 937 0 126 NA NA NA 1970 0 1071 NA NA NA 1928 664 1072 NA NA NA 1466 712 1048 NA NA NA
1634590800.0 2017.9 1003 0 137 NA NA NA 2034 0 1071 NA NA NA 2393 751 1025 NA NA NA 1842 804 999 NA NA NA
1634590800.0 2018.2 886 0 133 NA NA NA 2034 0 1071 NA NA NA 2207 681 911 NA NA NA 1628 722 894 NA NA NA
1634590800.0 2018.3 890 0 128 NA NA NA 1970 0 1071 NA NA NA 1970 706 1122 NA NA NA 1467 751 1090 NA NA NA
1634590800.0 25.0 NA 148 338 0 77 NA NA 1167 1240 0 587 NA NA 6048 9825 1015 667 NA NA 2247 4619 1075 722 NA
1634590800.0 250200.0 NA NA 431 0 NA NA NA NA 1368 0 NA NA NA NA 5365 898 NA NA NA NA 3281 955 NA NA
1634590800.0 250200.17 NA NA 555 0 NA NA NA NA 1688 0 NA NA NA NA 5831 1151 NA NA NA NA 3661 1223 NA NA
1634590800.0 250202.0 NA NA 426 0 NA NA NA NA 1458 0 NA NA NA NA 5639 892 NA NA NA NA 3393 937 NA NA
1634590800.0 250202.1 NA NA 341 434 0 NA NA NA 1926 1432 0 NA NA NA 37394 6462 919 NA NA NA 15633 3656 989 NA
1634590800.0 250202.118 85 452 343 233 NA NA 1107 1991 1289 1207 NA NA 7388 11155 4977 1527 NA NA 3057 4161 2659 1500 NA NA
1634590800.0 250202.2 NA NA 422 0 NA NA NA NA 1368 0 NA NA NA NA 6441 959 NA NA NA NA 3799 1020 NA NA
1634590800.0 250202.3 NA NA NA 425 0 NA NA NA NA 1368 0 NA NA NA NA 5898 949 NA NA NA NA 3544 1007 NA
1634590800.0 250202.4 NA NA 441 0 NA NA NA NA 1368 0 NA NA NA NA 5516 813 NA NA NA NA 3324 854 NA NA
1634590800.0 250202.5 NA NA NA 441 0 NA NA NA NA 1432 0 NA NA NA NA 6041 913 NA NA NA NA 3525 966 NA
1634590800.0 250203.0 NA NA 427 0 NA NA NA NA 1432 0 NA NA NA NA 5348 910 NA NA NA NA 3385 973 NA NA
1634590800.0 250204.0 NA NA 435 0 NA NA NA NA 1458 0 NA NA NA NA 5717 867 NA NA NA NA 3528 907 NA NA
1634590800.0 250205.0 NA NA 443 0 NA NA NA NA 1368 0 NA NA NA NA 5003 785 NA NA NA NA 3232 829 NA NA
1634590800.0 250206.0 NA NA 423 0 NA NA NA NA 1432 0 NA NA NA NA 5263 979 NA NA NA NA 3263 1042 NA NA
1634590800.0 250206.17 NA NA 583 0 NA NA NA NA 1766 0 NA NA NA NA 5602 1074 NA NA NA NA 3492 1112 NA NA
1634590800.0 250207.0 NA NA 423 0 NA NA NA NA 1394 0 NA NA NA NA 4547 815 NA NA NA NA 3039 857 NA NA
1634590800.0 250207.17 NA NA 585 0 NA NA NA NA 1688 0 NA NA NA NA 4871 955 NA NA NA NA 3264 995 NA NA
1634590800.0 250208.17 NA NA 585 0 NA NA NA NA 1689 0 NA NA NA NA 8368 1057 NA NA NA NA 4302 1123 NA NA
1634590800.0 250399.0 410 NA NA NA NA NA 1509 NA NA NA NA NA 1758 NA NA NA NA NA 1172 NA NA NA NA NA
1634590800.0 31434.0 108 333 452 0 NA NA 1108 1199 1528 0 NA NA 13903 4776 6377 1144 NA NA 5313 2263 4157 1198 NA NA
1634590800.0 32234.0 107 332 453 0 NA NA 1006 1200 1465 0 NA NA 14135 4899 6722 1219 NA NA 5106 2241 4377 1294 NA NA
1634590800.0 35034.0 108 329 458 0 NA NA 1006 1199 1529 0 NA NA 16269 4880 7472 1377 NA NA 6097 2441 5002 1439 NA NA
